shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Azul,41.61808, -4.79742,819
Azul,41.61812, -4.79761,820
Azul,41.61815, -4.79774,821
Azul,41.61818, -4.79783,822
Azul,41.6182, -4.79789,823
Azul,41.61823, -4.79794,824
Azul,41.61827, -4.79802,825
Azul,41.61868, -4.7987,826
Azul,41.61913, -4.79945,827
Azul,41.61913, -4.79944,828
Azul,41.61914, -4.79944,829
Azul,41.61915, -4.79944,830
Azul,41.61916, -4.79944,831
Azul,41.61917, -4.79944,832
Azul,41.61918, -4.79944,833
Azul,41.61919, -4.79944,834
Azul,41.6192, -4.79945,835
Azul,41.61921, -4.79945,836
Azul,41.61921, -4.79946,837
Azul,41.61922, -4.79946,838
Azul,41.61923, -4.79947,839
Azul,41.61924, -4.79948,840
Azul,41.61925, -4.79949,841
Azul,41.61926, -4.7995,842
Azul,41.61926, -4.79951,843
Azul,41.61926, -4.79952,844
Azul,41.61927, -4.79952,845
Azul,41.61927, -4.79953,846
Azul,41.61927, -4.79954,847
Azul,41.61928, -4.79955,848
Azul,41.61928, -4.79956,849
Azul,41.61928, -4.79957,850
Azul,41.61928, -4.79958,851
Azul,41.61928, -4.79959,852
Azul,41.61928, -4.7996,853
Azul,41.61928, -4.79961,854
Azul,41.61928, -4.79962,855
Azul,41.61928, -4.79963,856
Azul,41.61928, -4.79964,857
Azul,41.61928, -4.79965,858
Azul,41.61928, -4.79966,859
Azul,41.61928, -4.79967,860
Azul,41.61927, -4.79967,861
Azul,41.61927, -4.79968,862
Azul,41.61927, -4.79969,863
Azul,41.61926, -4.7997,864
Azul,41.61926, -4.79971,865
Azul,41.61925, -4.79971,866
Azul,41.61925, -4.79972,867
Azul,41.61924, -4.79973,868
Azul,41.61924, -4.79974,869
Azul,41.61923, -4.79974,870
Azul,41.61922, -4.79975,871
Azul,41.61921, -4.79976,872
Azul,41.6192, -4.79976,873
Azul,41.61919, -4.79977,874
Azul,41.61918, -4.79977,875
Azul,41.61917, -4.79977,876
Azul,41.61916, -4.79977,877
Azul,41.61915, -4.79977,878
Azul,41.61914, -4.79977,879
Azul,41.61913, -4.79977,880
Azul,41.61912, -4.79976,881
Azul,41.61911, -4.79976,882
Azul,41.6191, -4.79976,883
Azul,41.6191, -4.79975,884
Azul,41.61897, -4.79992,885
Azul,41.61888, -4.80004,886
Azul,41.61846, -4.80057,887
Azul,41.61807, -4.80107,888
Azul,41.6178, -4.80143,889
Azul,41.61713, -4.80228,890
Azul,41.61648, -4.80311,891
Azul,41.61604, -4.80368,892
Azul,41.6158, -4.80398,893
Azul,41.61554, -4.80431,894
Azul,41.61541, -4.80448,895
Azul,41.61537, -4.80453,896
Azul,41.6154, -4.80458,897
Azul,41.61542, -4.80464,898
Azul,41.61543, -4.80471,899
Azul,41.61544, -4.80478,900
Azul,41.61544, -4.80485,901
Azul,41.61543, -4.80492,902
Azul,41.61541, -4.80499,903
Azul,41.61539, -4.80505,904
Azul,41.61534, -4.80512,905
Azul,41.61538, -4.80524,906
Azul,41.61557, -4.80578,907
Azul,41.61564, -4.80598,908
Azul,41.61599, -4.80712,909
Azul,41.6165, -4.80866,910
Azul,41.61665, -4.8091,911
Azul,41.6167, -4.80923,912
Azul,41.61714, -4.81048,913
Azul,41.61727, -4.81087,914
Azul,41.61741, -4.81127,915
Azul,41.6175, -4.81153,916
Azul,41.61761, -4.81189,917
Azul,41.61764, -4.81197,918
Azul,41.61766, -4.81206,919
Azul,41.61769, -4.8122,920
Azul,41.61774, -4.81238,921
Azul,41.61776, -4.81243,922
Azul,41.61776, -4.81244,923
Azul,41.61777, -4.81247,924
Azul,41.61779, -4.8125,925
Azul,41.61781, -4.81252,926
Azul,41.61783, -4.81255,927
Azul,41.61784, -4.81256,928
Azul,41.61785, -4.81257,929
Azul,41.61785, -4.81258,930
Azul,41.61786, -4.81259,931
Azul,41.61786, -4.8126,932
Azul,41.61788, -4.81265,933
Azul,41.6179, -4.81265,934
Azul,41.61791, -4.81265,935
Azul,41.61792, -4.81265,936
Azul,41.61793, -4.81265,937
Azul,41.61794, -4.81265,938
Azul,41.61795, -4.81265,939
Azul,41.61796, -4.81266,940
Azul,41.61808, -4.81245,941
Azul,41.61814, -4.8123,942
Azul,41.61828, -4.81204,943
Azul,41.61835, -4.81191,944
Azul,41.61834, -4.8119,945
Azul,41.61833, -4.81188,946
Azul,41.61832, -4.81186,947
Azul,41.61831, -4.81185,948
Azul,41.6183, -4.81183,949
Azul,41.61829, -4.81181,950
Azul,41.61829, -4.81179,951
Azul,41.61829, -4.81177,952
Azul,41.61828, -4.81175,953
Azul,41.61828, -4.81173,954
Azul,41.61828, -4.8117,955
Azul,41.61829, -4.81168,956
Azul,41.61829, -4.81166,957
Azul,41.6183, -4.81164,958
Azul,41.6183, -4.81162,959
Azul,41.61831, -4.8116,960
Azul,41.61832, -4.81158,961
Azul,41.61833, -4.81156,962
Azul,41.61835, -4.81155,963
Azul,41.61836, -4.81153,964
Azul,41.61838, -4.81152,965
Azul,41.61839, -4.81151,966
Azul,41.61841, -4.8115,967
Azul,41.61842, -4.8115,968
Azul,41.61844, -4.81149,969
Azul,41.61846, -4.81149,970
Azul,41.61848, -4.81149,971
Azul,41.61849, -4.8115,972
Azul,41.61851, -4.8115,973
Azul,41.61852, -4.81151,974
Azul,41.61854, -4.81152,975
Azul,41.61856, -4.81153,976
Azul,41.61857, -4.81154,977
Azul,41.61858, -4.81155,978
Azul,41.61858, -4.81156,979
Azul,41.61859, -4.81157,980
Azul,41.6186, -4.81158,981
Azul,41.61861, -4.8116,982
Azul,41.61862, -4.81162,983
Azul,41.61862, -4.81163,984
Azul,41.61863, -4.81164,985
Azul,41.61863, -4.81166,986
Azul,41.61863, -4.81167,987
Azul,41.61864, -4.81169,988
Azul,41.61864, -4.8117,989
Azul,41.61864, -4.81171,990
Azul,41.61864, -4.81173,991
Azul,41.61864, -4.81175,992
Azul,41.61864, -4.81176,993
Azul,41.61864, -4.81177,994
Azul,41.61863, -4.81179,995
Azul,41.61863, -4.8118,996
Azul,41.61863, -4.81182,997
Azul,41.61862, -4.81183,998
Azul,41.61862, -4.81185,999
Azul,41.61861, -4.81186,1000
Azul,41.6186, -4.81187,1001
Azul,41.6186, -4.81188,1002
Azul,41.61859, -4.81189,1003
Azul,41.61858, -4.81191,1004
Azul,41.61857, -4.81191,1005
Azul,41.61856, -4.81192,1006
Azul,41.61855, -4.81193,1007
Azul,41.61874, -4.81252,1008
Azul,41.61889, -4.81296,1009
Azul,41.61897, -4.81318,1010
Azul,41.61935, -4.814,1011
Azul,41.61956, -4.81444,1012
Azul,41.61958, -4.81447,1013
Azul,41.61973, -4.81476,1014
Azul,41.61997, -4.8144,1015
Azul,41.62005, -4.81429,1016
Azul,41.62008, -4.81422,1017
Azul,41.62021, -4.81401,1018
Azul,41.62024, -4.81395,1019
Azul,41.62028, -4.81385,1020
Azul,41.62031, -4.81377,1021
Azul,41.62034, -4.8137,1022
Azul,41.62037, -4.81358,1023
Azul,41.6204, -4.81341,1024
Azul,41.62045, -4.8132,1025
Azul,41.62047, -4.81315,1026
Azul,41.6205, -4.81306,1027
Azul,41.62057, -4.81287,1028
Azul,41.62061, -4.81275,1029
Azul,41.62063, -4.81272,1030
Azul,41.62069, -4.81258,1031
Azul,41.62072, -4.81252,1032
Azul,41.62083, -4.81232,1033
Azul,41.62085, -4.81229,1034
Azul,41.62092, -4.81217,1035
Azul,41.62095, -4.81212,1036
Azul,41.62097, -4.8121,1037
Azul,41.62098, -4.81208,1038
Azul,41.62104, -4.81202,1039
Azul,41.62112, -4.81195,1040
Azul,41.62115, -4.8119,1041
Azul,41.62117, -4.81187,1042
Azul,41.62121, -4.81184,1043
Azul,41.62125, -4.81182,1044
Azul,41.62126, -4.81181,1045
Azul,41.62129, -4.8118,1046
Azul,41.62135, -4.81178,1047
Azul,41.62143, -4.81176,1048
Azul,41.62149, -4.81175,1049
Azul,41.62153, -4.81174,1050
Azul,41.62162, -4.81172,1051
Azul,41.62181, -4.81143,1052
Azul,41.62221, -4.8107,1053
Azul,41.62232, -4.81051,1054
Azul,41.62231, -4.8105,1055
Azul,41.62171, -4.80987,1056
Azul,41.62136, -4.80954,1057
Azul,41.62103, -4.80919,1058
Azul,41.62083, -4.80899,1059
Azul,41.62068, -4.80884,1060
Azul,41.62041, -4.80857,1061
Azul,41.6204, -4.80858,1062
Azul,41.6204, -4.80859,1063
Azul,41.62039, -4.8086,1064
Azul,41.62039, -4.80861,1065
Azul,41.62038, -4.80862,1066
Azul,41.62037, -4.80862,1067
Azul,41.62036, -4.80863,1068
Azul,41.62036, -4.80864,1069
Azul,41.62035, -4.80864,1070
Azul,41.62034, -4.80865,1071
Azul,41.62033, -4.80865,1072
Azul,41.62032, -4.80866,1073
Azul,41.62031, -4.80866,1074
Azul,41.6203, -4.80866,1075
Azul,41.62029, -4.80866,1076
Azul,41.62028, -4.80866,1077
Azul,41.62027, -4.80866,1078
Azul,41.62026, -4.80866,1079
Azul,41.62025, -4.80866,1080
Azul,41.62024, -4.80865,1081
Azul,41.62023, -4.80865,1082
Azul,41.62022, -4.80864,1083
Azul,41.62021, -4.80864,1084
Azul,41.6202, -4.80863,1085
Azul,41.6202, -4.80862,1086
Azul,41.62019, -4.80861,1087
Azul,41.62018, -4.8086,1088
Azul,41.62017, -4.80859,1089
Azul,41.62016, -4.80858,1090
Azul,41.62016, -4.80857,1091
Azul,41.62015, -4.80856,1092
Azul,41.62015, -4.80854,1093
Azul,41.62015, -4.80853,1094
Azul,41.62014, -4.80852,1095
Azul,41.62014, -4.80851,1096
Azul,41.62014, -4.80849,1097
Azul,41.62014, -4.80848,1098
Azul,41.62014, -4.80847,1099
Azul,41.62014, -4.80846,1100
Azul,41.62014, -4.80844,1101
Azul,41.62014, -4.80843,1102
Azul,41.62014, -4.80842,1103
Azul,41.62014, -4.80841,1104
Azul,41.62015, -4.80839,1105
Azul,41.62015, -4.80838,1106
Azul,41.62015, -4.80837,1107
Azul,41.62016, -4.80836,1108
Azul,41.62017, -4.80834,1109
Azul,41.62017, -4.80833,1110
Azul,41.62018, -4.80832,1111
Azul,41.62019, -4.80831,1112
Azul,41.6202, -4.8083,1113
Azul,41.62021, -4.80829,1114
Azul,41.62022, -4.80829,1115
Azul,41.62023, -4.80828,1116
Azul,41.62024, -4.80828,1117
Azul,41.62025, -4.80827,1118
Azul,41.62026, -4.80827,1119
Azul,41.62027, -4.80826,1120
Azul,41.62028, -4.80826,1121
Azul,41.62029, -4.80826,1122
Azul,41.6203, -4.80826,1123
Azul,41.62031, -4.80827,1124
Azul,41.62032, -4.80827,1125
Azul,41.62033, -4.80827,1126
Azul,41.62034, -4.80827,1127
Azul,41.62035, -4.80828,1128
Azul,41.62036, -4.80829,1129
Azul,41.62037, -4.8083,1130
Azul,41.62056, -4.80798,1131
Azul,41.62069, -4.80774,1132
Azul,41.62123, -4.80683,1133
Azul,41.62133, -4.80665,1134
Azul,41.62139, -4.80654,1135
Azul,41.62146, -4.80643,1136
Azul,41.62148, -4.80639,1137
Azul,41.62167, -4.80604,1138
Azul,41.62188, -4.80565,1139
Azul,41.62199, -4.80545,1140
Azul,41.62209, -4.80526,1141
Azul,41.62218, -4.80509,1142
Azul,41.62218, -4.80508,1143
Azul,41.62217, -4.80507,1144
Azul,41.62216, -4.80506,1145
Azul,41.62216, -4.80505,1146
Azul,41.62215, -4.80504,1147
Azul,41.62214, -4.80502,1148
Azul,41.62214, -4.80501,1149
Azul,41.62214, -4.805,1150
Azul,41.62213, -4.80498,1151
Azul,41.62213, -4.80497,1152
Azul,41.62213, -4.80496,1153
Azul,41.62213, -4.80494,1154
Azul,41.62213, -4.80493,1155
Azul,41.62213, -4.80492,1156
Azul,41.62213, -4.8049,1157
Azul,41.62213, -4.80489,1158
Azul,41.62214, -4.80487,1159
Azul,41.62214, -4.80486,1160
Azul,41.62214, -4.80485,1161
Azul,41.62215, -4.80484,1162
Azul,41.62215, -4.80482,1163
Azul,41.62216, -4.80481,1164
Azul,41.62216, -4.8048,1165
Azul,41.62217, -4.80479,1166
Azul,41.62218, -4.80478,1167
Azul,41.62219, -4.80477,1168
Azul,41.6222, -4.80476,1169
Azul,41.62199, -4.80438,1170
Azul,41.62172, -4.80388,1171
Azul,41.62132, -4.80321,1172
Azul,41.62084, -4.80235,1173
Azul,41.62079, -4.80232,1174
Azul,41.62076, -4.80229,1175
Azul,41.62073, -4.80226,1176
Azul,41.62071, -4.80228,1177
Azul,41.6207, -4.80228,1178
Azul,41.62069, -4.80229,1179
Azul,41.62068, -4.80229,1180
Azul,41.62067, -4.80229,1181
Azul,41.62065, -4.80229,1182
Azul,41.62064, -4.80229,1183
Azul,41.62063, -4.80229,1184
Azul,41.62062, -4.80229,1185
Azul,41.6206, -4.80229,1186
Azul,41.62059, -4.80228,1187
Azul,41.62058, -4.80228,1188
Azul,41.62057, -4.80227,1189
Azul,41.62056, -4.80226,1190
Azul,41.62055, -4.80225,1191
Azul,41.62054, -4.80224,1192
Azul,41.62053, -4.80223,1193
Azul,41.62052, -4.80222,1194
Azul,41.62052, -4.80221,1195
Azul,41.62051, -4.8022,1196
Azul,41.6205, -4.80218,1197
Azul,41.6205, -4.80217,1198
Azul,41.62049, -4.80215,1199
Azul,41.62049, -4.80214,1200
Azul,41.62049, -4.80212,1201
Azul,41.62048, -4.80211,1202
Azul,41.62048, -4.80209,1203
Azul,41.62048, -4.80208,1204
Azul,41.62048, -4.80206,1205
Azul,41.62048, -4.80205,1206
Azul,41.62049, -4.80203,1207
Azul,41.62049, -4.80202,1208
Azul,41.62049, -4.802,1209
Azul,41.6205, -4.80199,1210
Azul,41.6205, -4.80198,1211
Azul,41.62051, -4.80196,1212
Azul,41.62047, -4.80187,1213
Azul,41.62041, -4.80176,1214
Azul,41.6204, -4.80173,1215
Azul,41.62012, -4.80128,1216
Azul,41.62017, -4.80122,1217
Azul,41.62036, -4.80103,1218
Azul,41.62093, -4.80044,1219
Azul,41.62129, -4.80005,1220
Azul,41.62143, -4.7999,1221
Azul,41.62165, -4.79962,1222
Azul,41.6218, -4.79931,1223
Azul,41.62182, -4.79925,1224
Azul,41.62187, -4.79909,1225
Azul,41.62191, -4.79895,1226
Azul,41.62194, -4.7987,1227
Azul,41.62194, -4.79863,1228
Azul,41.62194, -4.79855,1229
Azul,41.62194, -4.79838,1230
Azul,41.62194, -4.79832,1231
Azul,41.62191, -4.79812,1232
Azul,41.62185, -4.79783,1233
Azul,41.62185, -4.79778,1234
Azul,41.62181, -4.79747,1235
Azul,41.6218, -4.79744,1236
Azul,41.62179, -4.79723,1237
Azul,41.6218, -4.79697,1238
Azul,41.6218, -4.79696,1239
Azul,41.62183, -4.79678,1240
Azul,41.62184, -4.79673,1241
Azul,41.62187, -4.7966,1242
Azul,41.6219, -4.7965,1243
Azul,41.62192, -4.79642,1244
Azul,41.62201, -4.79618,1245
Azul,41.62207, -4.79608,1246
Azul,41.62217, -4.79588,1247
Azul,41.62216, -4.79587,1248
Azul,41.62215, -4.79587,1249
Azul,41.62215, -4.79586,1250
Azul,41.62214, -4.79585,1251
Azul,41.62213, -4.79584,1252
Azul,41.62213, -4.79583,1253
Azul,41.62212, -4.79582,1254
Azul,41.62211, -4.79581,1255
Azul,41.62211, -4.7958,1256
Azul,41.6221, -4.79579,1257
Azul,41.6221, -4.79578,1258
Azul,41.6221, -4.79577,1259
Azul,41.62209, -4.79574,1260
Azul,41.62209, -4.79573,1261
Azul,41.62209, -4.79571,1262
Azul,41.62209, -4.7957,1263
Azul,41.62209, -4.79569,1264
Azul,41.62209, -4.79568,1265
Azul,41.62209, -4.79566,1266
Azul,41.6221, -4.79565,1267
Azul,41.6221, -4.79564,1268
Azul,41.6221, -4.79563,1269
Azul,41.62211, -4.79562,1270
Azul,41.62211, -4.7956,1271
Azul,41.62212, -4.79559,1272
Azul,41.62212, -4.79558,1273
Azul,41.62213,-4.7955,1274
Azul,41.62214, -4.79556,1275
Azul,41.62215, -4.79555,1276
Azul,41.62215, -4.79554,1277
Azul,41.62216, -4.79554,1278
Azul,41.62217, -4.79553,1279
Azul,41.62218, -4.79553,1280
Azul,41.62219, -4.79552,1281
Azul,41.6222, -4.79552,1282
Azul,41.62221, -4.79551,1283
Azul,41.62222, -4.79551,1284
Azul,41.62223, -4.79551,1285
Azul,41.62224, -4.79551,1286
Azul,41.62225, -4.79551,1287
Azul,41.62226, -4.79551,1288
Azul,41.62227, -4.79551,1289
Azul,41.62228, -4.79551,1290
Azul,41.62228, -4.79552,1291
Azul,41.62229, -4.79552,1292
Azul,41.6223, -4.79553,1293
Azul,41.62231, -4.79553,1294
Azul,41.62232, -4.79554,1295
Azul,41.62233, -4.79555,1296
Azul,41.62233, -4.79556,1297
Azul,41.62234, -4.79557,1298
Azul,41.62235, -4.79557,1299
Azul,41.62235, -4.79558,1300
Azul,41.62236, -4.7956,1301
Azul,41.62237, -4.79561,1302
Azul,41.62237, -4.79562,1303
Azul,41.62237, -4.79563,1304
Azul,41.62238, -4.79564,1305
Azul,41.62238, -4.79566,1306
Azul,41.62238, -4.79567,1307
Azul,41.62238, -4.79568,1308
Azul,41.62238, -4.79569,1309
Azul,41.62238, -4.79571,1310
Azul,41.62238, -4.79572,1311
Azul,41.62238, -4.79573,1312
Azul,41.62256, -4.7958,1313
Azul,41.62265, -4.79583,1314
Azul,41.62321, -4.79604,1315
Azul,41.6236, -4.79614,1316
Azul,41.62378, -4.79619,1317
Azul,41.62385, -4.79621,1318
Azul,41.62428, -4.79631,1319
Azul,41.62449, -4.79629,1320
Azul,41.62467, -4.79627,1321
Azul,41.62468, -4.79627,1322
Azul,41.62526, -4.79603,1323
Azul,41.62536, -4.79597,1324
Azul,41.62597, -4.79548,1325
Azul,41.62613, -4.79536,1326
Azul,41.62614, -4.79535,1327
Azul,41.62628, -4.79523,1328
Azul,41.62658, -4.79496,1329
Azul,41.62665, -4.79489,1330
Azul,41.62672, -4.79482,1331
Azul,41.6271, -4.79447,1332
Azul,41.6276, -4.79398,1333
Azul,41.62775, -4.79382,1334
Azul,41.62824, -4.79341,1335
Azul,41.62851, -4.7932,1336
Azul,41.62866, -4.79307,1337
Azul,41.6288, -4.79297,1338
Azul,41.62897, -4.79284,1339
Azul,41.62907, -4.79276,1340
Azul,41.62913, -4.79272,1341
Azul,41.62926, -4.79263,1342
Azul,41.62937, -4.79255,1343
Azul,41.62946, -4.79252,1344
Azul,41.62954, -4.79247,1345
Azul,41.62977, -4.79239,1346
Azul,41.62996, -4.7923,1347
Azul,41.63014, -4.79223,1348
Azul,41.63019, -4.79221,1349
Azul,41.6303, -4.79216,1350
Azul,41.63031, -4.79215,1351
Azul,41.63053, -4.79204,1352
Azul,41.6306, -4.79199,1353
Azul,41.63074, -4.79188,1354
Azul,41.63084, -4.79177,1355
Azul,41.63092, -4.79168,1356
Azul,41.63095, -4.79164,1357
Azul,41.63094, -4.79162,1358
Azul,41.63093, -4.79161,1359
Azul,41.63092, -4.79159,1360
Azul,41.63092, -4.79158,1361
Azul,41.63091, -4.79156,1362
Azul,41.63091, -4.79155,1363
Azul,41.6309, -4.79153,1364
Azul,41.6309, -4.79151,1365
Azul,41.6309, -4.79146,1366
Azul,41.6309, -4.79141,1367
Azul,41.6309, -4.79136,1368
Azul,41.63091, -4.79131,1369
Azul,41.63093, -4.79126,1370
Azul,41.63095, -4.79121,1371
Azul,41.63097, -4.79117,1372
Azul,41.631, -4.79113,1373
Azul,41.63103, -4.7911,1374
Azul,41.63101, -4.7909,1375
Azul,41.63099, -4.79081,1376
Azul,41.6309, -4.7904,1377
Azul,41.63065, -4.78937,1378
Azul,41.63063, -4.78937,1379
Azul,41.63062, -4.78937,1380
Azul,41.6306, -4.78937,1381
Azul,41.63058, -4.78936,1382
Azul,41.63057, -4.78936,1383
Azul,41.63055, -4.78935,1384
Azul,41.63053, -4.78934,1385
Azul,41.63052, -4.78932,1386
Azul,41.63051, -4.78931,1387
Azul,41.63049, -4.7893,1388
Azul,41.63048, -4.78928,1389
Azul,41.63047, -4.78926,1390
Azul,41.63046, -4.78924,1391
Azul,41.63046, -4.78922,1392
Azul,41.63045, -4.7892,1393
Azul,41.63044, -4.78918,1394
Azul,41.63044, -4.78915,1395
Azul,41.63044, -4.78913,1396
Azul,41.63044, -4.78911,1397
Azul,41.63044, -4.78907,1398
Azul,41.63044, -4.78904,1399
Azul,41.63045, -4.78902,1400
Azul,41.63046, -4.789,1401
Azul,41.63046, -4.78898,1402
Azul,41.63047, -4.78896,1403
Azul,41.63048, -4.78894,1404
Azul,41.6305, -4.78892,1405
Azul,41.63051, -4.78891,1406
Azul,41.63052, -4.78889,1407
Azul,41.63054, -4.78888,1408
Azul,41.63055, -4.78887,1409
Azul,41.63057, -4.78886,1410
Azul,41.63058, -4.78886,1411
Azul,41.6306, -4.78885,1412
Azul,41.63062, -4.78885,1413
Azul,41.63064, -4.78885,1414
Azul,41.63065, -4.78885,1415
Azul,41.63067, -4.78885,1416
Azul,41.63068, -4.78886,1417
Azul,41.63085, -4.788,1418
Azul,41.63103, -4.78704,1419
Azul,41.63102, -4.78702,1420
Azul,41.63101, -4.78701,1421
Azul,41.631, -4.787,1422
Azul,41.63099, -4.78698,1423
Azul,41.63098, -4.78696,1424
Azul,41.63097, -4.78695,1425
Azul,41.63096, -4.78693,1426
Azul,41.63096, -4.78691,1427
Azul,41.63095, -4.78689,1428
Azul,41.63095, -4.78687,1429
Azul,41.63095, -4.78685,1430
Azul,41.63095, -4.78683,1431
Azul,41.63095, -4.78681,1432
Azul,41.63095, -4.78677,1433
Azul,41.63096, -4.78675,1434
Azul,41.63096, -4.78673,1435
Azul,41.63097, -4.78672,1436
Azul,41.63098, -4.7867,1437
Azul,41.63098, -4.78668,1438
Azul,41.63099, -4.78666,1439
Azul,41.631, -4.78665,1440
Azul,41.63102, -4.78664,1441
Azul,41.63103, -4.78662,1442
Azul,41.63104, -4.78661,1443
Azul,41.63105, -4.7866,1444
Azul,41.63107, -4.7866,1445
Azul,41.63108, -4.78659,1446
Azul,41.6311, -4.78658,1447
Azul,41.63111, -4.78658,1448
Azul,41.63113, -4.78658,1449
Azul,41.63114, -4.78658,1450
Azul,41.63116, -4.78658,1451
Azul,41.63117, -4.78659,1452
Azul,41.63119, -4.78659,1453
Azul,41.63121, -4.7866,1454
Azul,41.63122, -4.78661,1455
Azul,41.63124, -4.78662,1456
Azul,41.63125, -4.78663,1457
Azul,41.63126, -4.78665,1458
Azul,41.63127, -4.78666,1459
Azul,41.63128, -4.78668,1460
Azul,41.63129, -4.78669,1461
Azul,41.6313, -4.78671,1462
Azul,41.6313, -4.78673,1463
Azul,41.63131, -4.78675,1464
Azul,41.63131, -4.78677,1465
Azul,41.63132, -4.78679,1466
Azul,41.63132, -4.78681,1467
Azul,41.63132, -4.78683,1468
Azul,41.63132, -4.78685,1469
Azul,41.63132, -4.78687,1470
Azul,41.63131, -4.78689,1471
Azul,41.63131, -4.78691,1472
Azul,41.6313, -4.78694,1473
Azul,41.63129, -4.78696,1474
Azul,41.63128, -4.78698,1475
Azul,41.63127, -4.78699,1476
Azul,41.63126, -4.78701,1477
Azul,41.63125, -4.78702,1478
Azul,41.63124, -4.78703,1479
Azul,41.63122, -4.78705,1480
Azul,41.63121, -4.78705,1481
Azul,41.6312, -4.78706,1482
Azul,41.63118, -4.78707,1483
Azul,41.63117, -4.78707,1484
Azul,41.63115, -4.78708,1485
Azul,41.63114, -4.78708,1486
Azul,41.63112, -4.78708,1487
Azul,41.63075, -4.7889,1488
Azul,41.63078, -4.78893,1489
Azul,41.63079, -4.78895,1490
Azul,41.6308, -4.78897,1491
Azul,41.63081, -4.78898,1492
Azul,41.63081, -4.78901,1493
Azul,41.63082, -4.78903,1494
Azul,41.63083, -4.78905,1495
Azul,41.63083, -4.78907,1496
Azul,41.63083, -4.78909,1497
Azul,41.63083, -4.78912,1498
Azul,41.63083, -4.78915,1499
Azul,41.63083, -4.78917,1500
Azul,41.63082, -4.78919,1501
Azul,41.63082, -4.78921,1502
Azul,41.63081, -4.78923,1503
Azul,41.6308, -4.78925,1504
Azul,41.63079, -4.78927,1505
Azul,41.63078, -4.78929,1506
Azul,41.63077, -4.7893,1507
Azul,41.63075, -4.78932,1508
Azul,41.63074, -4.78933,1509
Azul,41.63092, -4.79014,1510
Azul,41.63107, -4.79082,1511
Azul,41.63107, -4.79083,1512
Azul,41.63109, -4.79091,1513
Azul,41.63116, -4.79104,1514
Azul,41.63119, -4.79104,1515
Azul,41.63121, -4.79104,1516
Azul,41.63124, -4.79105,1517
Azul,41.63127, -4.79105,1518
Azul,41.63129, -4.79107,1519
Azul,41.63132, -4.79108,1520
Azul,41.63134, -4.7911,1521
Azul,41.63137, -4.79112,1522
Azul,41.63138, -4.79114,1523
Azul,41.6314, -4.79116,1524
Azul,41.63141, -4.79118,1525
Azul,41.63142, -4.7912,1526
Azul,41.63143, -4.79122,1527
Azul,41.63144, -4.79125,1528
Azul,41.63145, -4.79127,1529
Azul,41.63146, -4.79129,1530
Azul,41.63147, -4.79135,1531
Azul,41.63147, -4.7914,1532
Azul,41.63147, -4.79145,1533
Azul,41.63147, -4.7915,1534
Azul,41.63146, -4.79155,1535
Azul,41.63144, -4.7916,1536
Azul,41.63142, -4.79164,1537
Azul,41.6314, -4.79168,1538
Azul,41.63137, -4.79172,1539
Azul,41.63134, -4.79175,1540
Azul,41.6313, -4.79177,1541
Azul,41.63126, -4.79179,1542
Azul,41.63123, -4.7918,1543
Azul,41.63119, -4.7918,1544
Azul,41.63115, -4.7918,1545
Azul,41.63111, -4.79179,1546
Azul,41.63106, -4.79177,1547
Azul,41.63074, -4.792,1548
Azul,41.63055, -4.79213,1549
Azul,41.63045, -4.79218,1550
Azul,41.63041, -4.7922,1551
Azul,41.63007, -4.79236,1552
Azul,41.62992, -4.79244,1553
Azul,41.62956, -4.79262,1554
Azul,41.6294, -4.7927,1555
Azul,41.62927, -4.79277,1556
Azul,41.62923, -4.7928,1557
Azul,41.62907, -4.7929,1558
Azul,41.62894, -4.79299,1559
Azul,41.62861, -4.79324,1560
Azul,41.62845, -4.79339,1561
Azul,41.62838, -4.79345,1562
Azul,41.62784, -4.7939,1563
Azul,41.6278, -4.79394,1564
Azul,41.62741, -4.7943,1565
Azul,41.62701, -4.79469,1566
Azul,41.62681, -4.79488,1567
Azul,41.62666, -4.79502,1568
Azul,41.62652, -4.79514,1569
Azul,41.62652, -4.79515,1570
Azul,41.62636, -4.79527,1571
Azul,41.62623, -4.79539,1572
Azul,41.62606, -4.79553,1573
Azul,41.62594, -4.79564,1574
Azul,41.62578, -4.79577,1575
Azul,41.62561, -4.79592,1576
Azul,41.62534, -4.79612,1577
Azul,41.6251, -4.79627,1578
Azul,41.62491, -4.79636,1579
Azul,41.62481, -4.79639,1580
Azul,41.62471, -4.79641,1581
Azul,41.62463, -4.79642,1582
Azul,41.62457, -4.79643,1583
Azul,41.62445, -4.79642,1584
Azul,41.62439, -4.79641,1585
Azul,41.62403, -4.79639,1586
Azul,41.62362, -4.79627,1587
Azul,41.62357, -4.79625,1588
Azul,41.62323, -4.79616,1589
Azul,41.62316, -4.79615,1590
Azul,41.62261, -4.79592,1591
Azul,41.62259, -4.79591,1592
Azul,41.62235, -4.79584,1593
Azul,41.62233, -4.79586,1594
Azul,41.62232, -4.79587,1595
Azul,41.62231, -4.79587,1596
Azul,41.6223, -4.79588,1597
Azul,41.62229, -4.79589,1598
Azul,41.62228, -4.79589,1599
Azul,41.62227, -4.7959,1600
